ZEIT,TAG,TX,TM,TN
2017-12-01T00:00,20171201,2.0,0.0,-1.5
2017-12-02T00:00,20171202,1.7,0.5,-0.7
2017-12-03T00:00,20171203,0.4,-0.8,-3.2
2017-12-04T00:00,20171204,3.7,1.9,0.4
2017-12-05T00:00,20171205,6.1,4.7,2.8
2017-12-06T00:00,20171206,5.5,5.2,5.0
2017-12-07T00:00,20171207,10.2,6.0,1.6
2017-12-08T00:00,20171208,8.7,4.3,0.3
2017-12-09T00:00,20171209,1.6,0.1,-1.9
2017-12-10T00:00,20171210,6.0,0.0,-2.8
2017-12-11T00:00,20171211,7.6,5.9,3.8
2017-12-12T00:00,20171212,8.6,5.2,2.6
2017-12-13T00:00,20171213,4.3,2.0,-1.2
2017-12-14T00:00,20171214,5.4,3.6,1.2
2017-12-15T00:00,20171215,3.4,1.5,-1.0
2017-12-16T00:00,20171216,2.2,0.8,-1.1
2017-12-17T00:00,20171217,1.8,0.3,-0.7
2017-12-18T00:00,20171218,1.9,-1.5,-4.0
2017-12-19T00:00,20171219,1.4,-0.3,-3.2
2017-12-20T00:00,20171220,4.0,1.4,0.3
2017-12-21T00:00,20171221,6.4,4.9,2.7
2017-12-22T00:00,20171222,5.7,4.7,3.5
2017-12-23T00:00,20171223,9.0,6.6,3.2
2017-12-24T00:00,20171224,9.1,8.3,7.5
2017-12-25T00:00,20171225,8.4,5.2,0.7
2017-12-26T00:00,20171226,9.0,4.0,0.8
2017-12-27T00:00,20171227,4.3,2.9,0.9
2017-12-28T00:00,20171228,4.2,2.6,0.7
2017-12-29T00:00,20171229,3.0,0.7,-1.4
2017-12-30T00:00,20171230,10.8,3.3,-1.0
2017-12-31T00:00,20171231,12.7,10.4,7.6
2018-01-01T00:00,20180101,11.8,8.0,4.1
2018-01-02T00:00,20180102,6.0,4.3,1.7
2018-01-03T00:00,20180103,9.4,5.0,1.7
2018-01-04T00:00,20180104,8.3,6.4,5.1
2018-01-05T00:00,20180105,9.8,7.9,5.5
2018-01-06T00:00,20180106,8.8,7.2,4.7
2018-01-07T00:00,20180107,4.7,2.4,0.9
2018-01-08T00:00,20180108,2.5,0.8,-0.5
2018-01-09T00:00,20180109,10.0,6.7,1.0
2018-01-10T00:00,20180110,9.1,5.6,1.8
2018-01-11T00:00,20180111,6.8,3.2,1.3
2018-01-12T00:00,20180112,3.7,2.7,1.7
2018-01-13T00:00,20180113,1.9,0.2,-2.0
2018-01-14T00:00,20180114,1.0,-0.9,-2.8
2018-01-15T00:00,20180115,1.8,0.2,-0.9
2018-01-16T00:00,20180116,4.3,1.7,-0.7
2018-01-17T00:00,20180117,2.5,1.2,-0.1
2018-01-18T00:00,20180118,8.4,3.5,1.1
2018-01-19T00:00,20180119,4.5,2.2,0.7
2018-01-20T00:00,20180120,3.2,1.0,-1.0
2018-01-21T00:00,20180121,-0.3,-1.2,-4.3
2018-01-22T00:00,20180122,0.8,-0.7,-3.6
2018-01-23T00:00,20180123,5.7,3.6,0.3
2018-01-24T00:00,20180124,11.5,7.8,4.5
2018-01-25T00:00,20180125,10.2,7.8,4.2
2018-01-26T00:00,20180126,6.2,4.4,3.4
2018-01-27T00:00,20180127,6.0,4.0,2.1
2018-01-28T00:00,20180128,8.8,7.2,3.9
2018-01-29T00:00,20180129,10.1,9.1,6.3
2018-01-30T00:00,20180130,6.3,3.8,0.2
2018-01-31T00:00,20180131,9.0,5.8,1.1
2018-02-01T00:00,20180201,7.2,3.9,0.0
2018-02-02T00:00,20180202,5.5,2.4,-1.2
2018-02-03T00:00,20180203,3.3,1.8,-0.5
2018-02-04T00:00,20180204,0.1,-1.3,-4.2
2018-02-05T00:00,20180205,-0.3,-2.6,-6.1
2018-02-06T00:00,20180206,0.0,-4.2,-9.5
2018-02-07T00:00,20180207,2.4,-2.0,-5.3
2018-02-08T00:00,20180208,-1.3,-2.9,-4.4
2018-02-09T00:00,20180209,2.3,-1.5,-4.1
2018-02-10T00:00,20180210,1.4,-0.5,-3.1
2018-02-11T00:00,20180211,4.7,2.2,0.3
2018-02-12T00:00,20180212,3.8,1.4,-1.8
2018-02-13T00:00,20180213,4.4,0.0,-4.1
2018-02-14T00:00,20180214,3.2,-1.8,-6.5
2018-02-15T00:00,20180215,2.2,-0.4,-4.5
2018-02-16T00:00,20180216,7.7,3.2,-0.1
2018-02-17T00:00,20180217,4.2,1.2,-2.3
2018-02-18T00:00,20180218,2.6,1.1,-1.2
2018-02-19T00:00,20180219,3.4,-0.4,-3.5
2018-02-20T00:00,20180220,3.5,-0.9,-4.1
2018-02-21T00:00,20180221,2.1,-2.5,-6.5
2018-02-22T00:00,20180222,1.8,-2.9,-7.1
2018-02-23T00:00,20180223,-1.4,-5.4,-8.3
2018-02-24T00:00,20180224,-0.5,-6.0,-10.8
2018-02-25T00:00,20180225,-4.1,-8.1,-12.4
2018-02-26T00:00,20180226,-5.8,-9.9,-13.2
2018-02-27T00:00,20180227,-5.4,-10.5,-15.8
2018-02-28T00:00,20180228,-6.6,-10.4,-14.9
2018-03-01T00:00,20180301,-3.5,-8.6,-13.1
2018-03-02T00:00,20180302,-2.9,-7.6,-13.2
2018-03-03T00:00,20180303,-2.4,-7.4,-12.7
2018-03-04T00:00,20180304,4.9,-1.4,-8.2
2018-03-05T00:00,20180305,6.0,1.0,-0.9
2018-03-06T00:00,20180306,2.8,0.7,-0.7
2018-03-07T00:00,20180307,6.4,2.5,-0.3
2018-03-08T00:00,20180308,9.2,6.0,3.8
2018-03-09T00:00,20180309,9.8,5.6,2.8
2018-03-10T00:00,20180310,14.8,8.6,2.5
2018-03-11T00:00,20180311,17.7,12.0,8.3
2018-03-12T00:00,20180312,10.3,8.8,6.7
2018-03-13T00:00,20180313,11.2,8.9,4.0
2018-03-14T00:00,20180314,5.2,3.6,2.4
2018-03-15T00:00,20180315,11.2,4.1,-0.8
2018-03-16T00:00,20180316,3.4,0.4,-3.7
2018-03-17T00:00,20180317,-3.6,-5.4,-6.6
2018-03-18T00:00,20180318,-2.5,-5.3,-8.0
2018-03-19T00:00,20180319,0.4,-4.2,-9.2
2018-03-20T00:00,20180320,1.5,-2.5,-8.5
2018-03-21T00:00,20180321,3.1,-1.5,-6.3
2018-03-22T00:00,20180322,3.1,1.3,-1.2
2018-03-23T00:00,20180323,4.1,2.6,1.2
2018-03-24T00:00,20180324,9.4,3.6,-2.3
2018-03-25T00:00,20180325,8.9,3.8,-0.1
2018-03-26T00:00,20180326,8.8,4.1,0.9
2018-03-27T00:00,20180327,7.4,3.4,0.9
2018-03-28T00:00,20180328,6.9,5.0,2.5
2018-03-29T00:00,20180329,8.1,5.8,1.6
2018-03-30T00:00,20180330,13.5,6.7,-1.1
2018-03-31T00:00,20180331,8.1,5.0,1.3
2018-04-01T00:00,20180401,3.3,1.7,0.5
2018-04-02T00:00,20180402,11.3,5.8,0.4
2018-04-03T00:00,20180403,20.5,13.7,7.8
2018-04-04T00:00,20180404,22.6,16.2,10.5
2018-04-05T00:00,20180405,15.1,10.2,4.2
2018-04-06T00:00,20180406,12.5,6.5,0.0
2018-04-07T00:00,20180407,20.0,12.8,5.2
2018-04-08T00:00,20180408,16.0,11.8,5.7
2018-04-09T00:00,20180409,22.0,13.6,3.3
2018-04-10T00:00,20180410,22.2,16.5,9.5
2018-04-11T00:00,20180411,20.5,15.1,9.6
2018-04-12T00:00,20180412,23.9,17.8,10.9
2018-04-13T00:00,20180413,19.7,15.5,9.3
2018-04-14T00:00,20180414,19.9,14.3,9.2
2018-04-15T00:00,20180415,21.3,15.4,9.0
2018-04-16T00:00,20180416,13.6,12.1,11.0
2018-04-17T00:00,20180417,17.1,11.9,8.3
2018-04-18T00:00,20180418,22.1,14.8,5.4
2018-04-19T00:00,20180419,23.4,16.7,8.5
2018-04-20T00:00,20180420,27.2,19.9,10.1
2018-04-21T00:00,20180421,22.5,17.7,12.0
2018-04-22T00:00,20180422,24.0,17.8,9.0
2018-04-23T00:00,20180423,20.8,16.6,10.6
2018-04-24T00:00,20180424,18.1,13.7,9.0
2018-04-25T00:00,20180425,20.1,14.0,9.5
2018-04-26T00:00,20180426,13.5,9.8,5.8
2018-04-27T00:00,20180427,16.8,11.2,4.7
2018-04-28T00:00,20180428,20.8,16.6,10.9
2018-04-29T00:00,20180429,23.7,17.9,10.5
2018-04-30T00:00,20180430,22.2,17.4,10.6
2018-05-01T00:00,20180501,17.3,12.9,7.0
2018-05-02T00:00,20180502,17.8,11.7,5.1
2018-05-03T00:00,20180503,17.5,13.2,10.3
2018-05-04T00:00,20180504,17.2,12.4,8.0
2018-05-05T00:00,20180505,18.9,12.9,5.8
2018-05-06T00:00,20180506,19.9,14.2,5.9
2018-05-07T00:00,20180507,23.0,16.1,7.2
2018-05-08T00:00,20180508,24.0,17.8,9.5
2018-05-09T00:00,20180509,24.1,19.0,13.2
2018-05-10T00:00,20180510,25.1,19.0,13.5
2018-05-11T00:00,20180511,18.0,14.1,11.3
2018-05-12T00:00,20180512,23.6,17.6,10.7
2018-05-13T00:00,20180513,24.8,20.0,14.1
2018-05-14T00:00,20180514,22.1,17.7,11.3
2018-05-15T00:00,20180515,18.0,13.6,8.9
2018-05-16T00:00,20180516,18.4,12.6,9.6
2018-05-17T00:00,20180517,16.4,13.5,10.6
2018-05-18T00:00,20180518,14.1,11.1,8.3
2018-05-19T00:00,20180519,18.9,14.0,10.3
2018-05-20T00:00,20180520,21.4,15.8,7.6
2018-05-21T00:00,20180521,22.1,16.9,8.8
2018-05-22T00:00,20180522,24.3,18.6,11.1
2018-05-23T00:00,20180523,24.3,19.4,12.6
2018-05-24T00:00,20180524,24.4,20.0,16.0
2018-05-25T00:00,20180525,26.1,20.4,14.4
2018-05-26T00:00,20180526,27.1,20.5,12.1
2018-05-27T00:00,20180527,27.5,20.1,13.3
2018-05-28T00:00,20180528,31.1,23.6,17.3
2018-05-29T00:00,20180529,31.7,25.0,18.9
2018-05-30T00:00,20180530,27.6,22.9,18.6
2018-05-31T00:00,20180531,31.2,24.5,16.7
2018-06-01T00:00,20180601,28.8,20.8,16.7
2018-06-02T00:00,20180602,22.2,19.4,16.5
2018-06-03T00:00,20180603,23.3,19.2,15.7
2018-06-04T00:00,20180604,25.7,20.6,14.8
2018-06-05T00:00,20180605,20.1,17.1,14.1
2018-06-06T00:00,20180606,24.4,18.4,12.6
2018-06-07T00:00,20180607,27.7,21.6,13.6
2018-06-08T00:00,20180608,29.7,23.5,15.4
2018-06-09T00:00,20180609,29.0,22.9,17.4
2018-06-10T00:00,20180610,27.6,21.2,16.3
2018-06-11T00:00,20180611,23.4,19.6,17.0
2018-06-12T00:00,20180612,21.2,17.1,14.6
2018-06-13T00:00,20180613,17.2,14.6,13.2
2018-06-14T00:00,20180614,20.8,16.0,12.0
2018-06-15T00:00,20180615,24.0,17.5,9.6
2018-06-16T00:00,20180616,26.0,20.6,15.5
2018-06-17T00:00,20180617,27.9,19.9,14.8
2018-06-18T00:00,20180618,22.6,18.3,13.9
2018-06-19T00:00,20180619,25.2,20.0,14.6
2018-06-20T00:00,20180620,29.6,23.2,16.2
2018-06-21T00:00,20180621,30.0,19.8,10.0
2018-06-22T00:00,20180622,15.1,11.4,9.1
2018-06-23T00:00,20180623,14.6,11.5,10.3
2018-06-24T00:00,20180624,15.7,12.3,10.4
2018-06-25T00:00,20180625,21.3,15.5,11.3
2018-06-26T00:00,20180626,22.3,17.4,13.1
2018-06-27T00:00,20180627,23.1,17.9,10.9
2018-06-28T00:00,20180628,22.8,19.1,12.7
2018-06-29T00:00,20180629,29.5,22.4,16.0
2018-06-30T00:00,20180630,21.6,16.8,11.4
2018-07-01T00:00,20180701,20.2,15.3,7.8
2018-07-02T00:00,20180702,22.9,16.5,7.6
2018-07-03T00:00,20180703,26.9,19.5,9.4
2018-07-04T00:00,20180704,31.0,23.3,13.0
2018-07-05T00:00,20180705,32.7,24.2,17.5
2018-07-06T00:00,20180706,22.4,18.9,15.9
2018-07-07T00:00,20180707,26.3,18.6,11.0
2018-07-08T00:00,20180708,24.9,19.2,12.7
2018-07-09T00:00,20180709,25.0,20.5,16.2
2018-07-10T00:00,20180710,16.8,14.0,11.7
2018-07-11T00:00,20180711,20.1,15.0,11.5
2018-07-12T00:00,20180712,19.5,15.3,12.3
2018-07-13T00:00,20180713,27.0,21.0,14.9
2018-07-14T00:00,20180714,26.4,20.3,15.1
2018-07-15T00:00,20180715,26.2,20.2,13.5
2018-07-16T00:00,20180716,27.3,21.4,13.9
2018-07-17T00:00,20180717,29.1,22.1,14.5
2018-07-18T00:00,20180718,27.2,21.7,17.8
2018-07-19T00:00,20180719,26.0,20.4,15.0
2018-07-20T00:00,20180720,28.1,21.5,13.4
2018-07-21T00:00,20180721,30.8,23.3,14.7
2018-07-22T00:00,20180722,26.9,22.1,16.5
2018-07-23T00:00,20180723,28.3,22.8,17.7
2018-07-24T00:00,20180724,30.6,23.7,15.5
2018-07-25T00:00,20180725,31.4,23.8,17.6
2018-07-26T00:00,20180726,31.5,24.4,16.1
2018-07-27T00:00,20180727,31.9,23.8,18.6
2018-07-28T00:00,20180728,31.1,24.3,17.4
2018-07-29T00:00,20180729,30.2,23.9,16.3
2018-07-30T00:00,20180730,33.5,27.7,22.0
2018-07-31T00:00,20180731,35.7,29.6,23.2
2018-08-01T00:00,20180801,34.7,27.8,21.3
2018-08-02T00:00,20180802,33.2,25.6,19.8
2018-08-03T00:00,20180803,33.2,26.2,19.2
2018-08-04T00:00,20180804,33.9,26.4,21.0
2018-08-05T00:00,20180805,26.8,21.7,16.3
2018-08-06T00:00,20180806,29.5,22.1,13.4
2018-08-07T00:00,20180807,34.5,27.2,18.1
2018-08-08T00:00,20180808,35.0,25.8,20.0
2018-08-09T00:00,20180809,35.2,27.0,18.2
2018-08-10T00:00,20180810,23.6,20.7,15.2
2018-08-11T00:00,20180811,24.8,19.0,13.0
2018-08-12T00:00,20180812,27.7,20.1,10.0
2018-08-13T00:00,20180813,33.2,23.3,15.0
2018-08-14T00:00,20180814,25.3,20.7,17.2
2018-08-15T00:00,20180815,24.7,20.3,16.1
2018-08-16T00:00,20180816,29.7,22.6,14.3
2018-08-17T00:00,20180817,32.5,25.6,17.1
2018-08-18T00:00,20180818,25.8,21.0,17.1
2018-08-19T00:00,20180819,31.1,23.8,16.4
2018-08-20T00:00,20180820,27.1,22.5,17.9
2018-08-21T00:00,20180821,24.2,20.1,15.7
2018-08-22T00:00,20180822,29.8,22.5,14.6
2018-08-23T00:00,20180823,34.6,23.9,16.0
2018-08-24T00:00,20180824,25.1,20.2,15.0
2018-08-25T00:00,20180825,20.3,15.7,11.4
2018-08-26T00:00,20180826,18.8,14.1,9.7
2018-08-27T00:00,20180827,24.3,18.1,9.2
2018-08-28T00:00,20180828,22.8,18.1,13.5
2018-08-29T00:00,20180829,28.1,21.0,13.0
2018-08-30T00:00,20180830,19.5,16.9,14.0
2018-08-31T00:00,20180831,19.5,15.5,12.1
2018-09-01T00:00,20180901,16.2,13.7,10.6
2018-09-02T00:00,20180902,17.7,14.9,13.0
2018-09-03T00:00,20180903,23.9,19.0,14.9
2018-09-04T00:00,20180904,26.0,19.6,13.9
2018-09-05T00:00,20180905,26.1,19.3,12.8
2018-09-06T00:00,20180906,26.5,20.1,12.3
2018-09-07T00:00,20180907,22.1,18.1,15.0
2018-09-08T00:00,20180908,21.2,16.4,12.4
2018-09-09T00:00,20180909,24.2,17.4,10.8
2018-09-10T00:00,20180910,26.5,19.4,11.0
2018-09-11T00:00,20180911,26.7,21.2,17.1
2018-09-12T00:00,20180912,29.4,22.6,15.7
2018-09-13T00:00,20180913,17.5,14.8,12.2
2018-09-14T00:00,20180914,16.8,14.2,12.6
2018-09-15T00:00,20180915,20.6,15.3,11.1
2018-09-16T00:00,20180916,23.1,16.0,8.4
2018-09-17T00:00,20180917,26.8,19.0,10.7
2018-09-18T00:00,20180918,29.7,21.8,13.6
2018-09-19T00:00,20180919,28.9,21.7,15.4
2018-09-20T00:00,20180920,31.0,23.6,17.3
2018-09-21T00:00,20180921,30.9,20.7,12.1
2018-09-22T00:00,20180922,16.3,13.4,10.4
2018-09-23T00:00,20180923,13.2,11.1,7.4
2018-09-24T00:00,20180924,12.7,9.1,5.9
2018-09-25T00:00,20180925,12.7,8.0,4.4
2018-09-26T00:00,20180926,17.1,10.4,1.8
2018-09-27T00:00,20180927,21.6,16.3,12.4
2018-09-28T00:00,20180928,14.3,11.5,5.9
2018-09-29T00:00,20180929,13.0,8.0,3.6
2018-09-30T00:00,20180930,17.8,10.0,1.4
2018-10-01T00:00,20181001,13.1,8.8,3.7
2018-10-02T00:00,20181002,10.9,8.4,5.9
2018-10-03T00:00,20181003,13.3,10.7,9.2
2018-10-04T00:00,20181004,16.2,11.7,7.8
2018-10-05T00:00,20181005,20.3,13.6,6.0
2018-10-06T00:00,20181006,21.4,15.7,10.2
2018-10-07T00:00,20181007,18.0,12.1,7.0
2018-10-08T00:00,20181008,16.3,10.0,4.0
2018-10-09T00:00,20181009,21.8,13.4,7.7
2018-10-10T00:00,20181010,23.6,16.6,8.2
2018-10-11T00:00,20181011,24.9,19.1,14.7
2018-10-12T00:00,20181012,24.8,18.2,13.0
2018-10-13T00:00,20181013,23.2,17.8,13.5
2018-10-14T00:00,20181014,23.8,18.3,13.5
2018-10-15T00:00,20181015,20.7,17.1,14.7
2018-10-16T00:00,20181016,22.0,16.2,8.4
2018-10-17T00:00,20181017,20.7,13.3,7.5
2018-10-18T00:00,20181018,17.6,11.9,7.5
2018-10-19T00:00,20181019,12.1,10.9,10.0
2018-10-20T00:00,20181020,11.9,9.3,6.4
2018-10-21T00:00,20181021,13.4,9.1,3.9
2018-10-22T00:00,20181022,13.2,7.0,2.4
2018-10-23T00:00,20181023,10.4,8.0,5.2
2018-10-24T00:00,20181024,11.0,9.2,7.3
2018-10-25T00:00,20181025,12.6,10.8,8.2
2018-10-26T00:00,20181026,12.9,10.1,7.7
2018-10-27T00:00,20181027,9.1,7.5,3.9
2018-10-28T00:00,20181028,5.2,3.6,2.8
2018-10-29T00:00,20181029,8.1,4.2,2.6
2018-10-30T00:00,20181030,19.9,14.3,7.0
2018-10-31T00:00,20181031,14.6,9.4,4.0
2018-11-01T00:00,20181101,13.7,10.7,4.9
2018-11-02T00:00,20181102,13.1,10.1,6.0
2018-11-03T00:00,20181103,10.1,8.7,6.8
2018-11-04T00:00,20181104,13.8,11.1,8.8
2018-11-05T00:00,20181105,17.4,13.6,11.3
2018-11-06T00:00,20181106,16.3,13.1,10.9
2018-11-07T00:00,20181107,13.8,11.2,7.4
2018-11-08T00:00,20181108,13.7,10.0,6.8
2018-11-09T00:00,20181109,11.0,8.9,6.8
2018-11-10T00:00,20181110,12.5,9.3,7.8
2018-11-11T00:00,20181111,13.7,9.6,6.9
2018-11-12T00:00,20181112,13.3,9.9,7.7
2018-11-13T00:00,20181113,11.7,9.7,7.9
2018-11-14T00:00,20181114,10.8,7.5,2.4
2018-11-15T00:00,20181115,11.2,6.2,1.7
2018-11-16T00:00,20181116,9.0,4.6,1.0
2018-11-17T00:00,20181117,5.4,1.4,-2.6
2018-11-18T00:00,20181118,1.6,-2.0,-5.9
2018-11-19T00:00,20181119,3.2,1.3,-1.0
2018-11-20T00:00,20181120,1.5,0.7,0.1
2018-11-21T00:00,20181121,1.2,0.5,0.0
2018-11-22T00:00,20181122,2.3,1.3,0.4
2018-11-23T00:00,20181123,6.6,3.6,2.1
2018-11-24T00:00,20181124,7.1,6.0,4.1
2018-11-25T00:00,20181125,7.4,5.2,3.4
2018-11-26T00:00,20181126,4.9,3.1,0.8
2018-11-27T00:00,20181127,0.9,-1.6,-5.2
2018-11-28T00:00,20181128,2.2,-2.2,-7.6
2018-11-29T00:00,20181129,1.8,-0.3,-2.1
2018-11-30T00:00,20181130,0.3,-0.7,-1.6
2018-12-01T00:00,20181201,2.8,0.6,-0.4
2018-12-02T00:00,20181202,7.8,4.0,1.6
2018-12-03T00:00,20181203,13.7,8.8,5.1
2018-12-04T00:00,20181204,10.5,6.3,2.0
2018-12-05T00:00,20181205,6.3,2.4,-1.0
2018-12-06T00:00,20181206,6.6,4.0,2.6
2018-12-07T00:00,20181207,11.5,9.9,6.7
2018-12-08T00:00,20181208,11.0,7.1,5.5
2018-12-09T00:00,20181209,9.5,7.1,4.5
2018-12-10T00:00,20181210,5.4,3.3,1.2
2018-12-11T00:00,20181211,3.5,2.6,1.6
2018-12-12T00:00,20181212,2.3,1.0,-1.0
2018-12-13T00:00,20181213,0.6,-0.5,-2.2
2018-12-14T00:00,20181214,0.8,0.0,-1.0
2018-12-15T00:00,20181215,-0.8,-1.3,-1.6
2018-12-16T00:00,20181216,-0.8,-1.7,-2.5
2018-12-17T00:00,20181217,3.3,1.3,-1.0
2018-12-18T00:00,20181218,5.8,3.1,0.6
2018-12-19T00:00,20181219,2.5,1.8,1.1
2018-12-20T00:00,20181220,5.6,2.4,0.4
2018-12-21T00:00,20181221,11.8,7.1,5.0
2018-12-22T00:00,20181222,11.2,7.3,5.2
2018-12-23T00:00,20181223,7.6,6.0,3.6
2018-12-24T00:00,20181224,4.0,1.4,-0.5
2018-12-25T00:00,20181225,3.9,2.8,1.1
2018-12-26T00:00,20181226,4.6,3.4,2.2
2018-12-27T00:00,20181227,6.8,5.3,4.5
2018-12-28T00:00,20181228,5.2,3.9,2.8
2018-12-29T00:00,20181229,4.8,4.0,3.5
2018-12-30T00:00,20181230,6.2,5.2,4.0
2018-12-31T00:00,20181231,7.0,5.2,3.7
2019-01-01T00:00,20190101,7.5,5.9,2.0
2019-01-02T00:00,20190102,2.2,0.4,-2.3
2019-01-03T00:00,20190103,-0.6,-2.1,-4.0
2019-01-04T00:00,20190104,2.5,-0.5,-4.5
2019-01-05T00:00,20190105,6.7,4.6,1.2
2019-01-06T00:00,20190106,1.3,0.7,0.3
2019-01-07T00:00,20190107,4.5,2.7,0.7
2019-01-08T00:00,20190108,5.1,3.8,0.1
2019-01-09T00:00,20190109,0.8,0.2,-0.2
2019-01-10T00:00,20190110,0.6,-0.2,-1.8
2019-01-11T00:00,20190111,2.8,-0.3,-2.2
2019-01-12T00:00,20190112,4.0,3.1,2.3
2019-01-13T00:00,20190113,7.4,4.9,3.5
2019-01-14T00:00,20190114,5.5,1.7,-0.9
2019-01-15T00:00,20190115,5.4,2.3,-0.6
2019-01-16T00:00,20190116,5.5,4.0,0.8
2019-01-17T00:00,20190117,6.3,4.7,1.6
2019-01-18T00:00,20190118,1.7,-1.0,-4.2
2019-01-19T00:00,20190119,2.1,-2.6,-5.7
2019-01-20T00:00,20190120,1.3,-3.0,-6.5
2019-01-21T00:00,20190121,-0.6,-5.5,-9.4
2019-01-22T00:00,20190122,-0.9,-5.2,-8.5
2019-01-23T00:00,20190123,-1.7,-5.5,-7.9
2019-01-24T00:00,20190124,-3.8,-5.4,-8.2
2019-01-25T00:00,20190125,-1.8,-4.3,-5.8
2019-01-26T00:00,20190126,4.1,1.2,-3.1
2019-01-27T00:00,20190127,6.6,4.3,2.7
2019-01-28T00:00,20190128,5.4,3.1,0.9
2019-01-29T00:00,20190129,1.7,-0.1,-2.8
2019-01-30T00:00,20190130,2.0,-0.7,-3.2
2019-01-31T00:00,20190131,3.1,0.2,-2.1
2019-02-01T00:00,20190201,2.8,0.8,-1.5
2019-02-02T00:00,20190202,1.9,1.1,0.2
2019-02-03T00:00,20190203,0.2,-0.2,-0.7
2019-02-04T00:00,20190204,2.6,-0.6,-3.7
2019-02-05T00:00,20190205,2.2,-0.3,-5.3
2019-02-06T00:00,20190206,2.8,0.3,-2.6
2019-02-07T00:00,20190207,1.5,-0.9,-3.3
2019-02-08T00:00,20190208,7.6,2.8,-0.5
2019-02-09T00:00,20190209,8.6,5.9,2.7
2019-02-10T00:00,20190210,10.3,6.9,3.3
2019-02-11T00:00,20190211,6.4,3.6,0.8
2019-02-12T00:00,20190212,2.8,1.8,-0.2
2019-02-13T00:00,20190213,5.7,4.3,2.4
2019-02-14T00:00,20190214,9.5,6.0,2.1
2019-02-15T00:00,20190215,14.1,6.1,-0.9
2019-02-16T00:00,20190216,16.8,6.4,-0.1
2019-02-17T00:00,20190217,15.6,6.0,0.1
2019-02-18T00:00,20190218,16.7,6.8,1.3
2019-02-19T00:00,20190219,11.4,5.7,1.3
2019-02-20T00:00,20190220,9.2,5.9,3.1
2019-02-21T00:00,20190221,9.6,7.0,4.1
2019-02-22T00:00,20190222,7.7,2.8,-3.7
2019-02-23T00:00,20190223,3.9,-1.1,-5.6
2019-02-24T00:00,20190224,8.7,1.9,-3.5
2019-02-25T00:00,20190225,12.5,6.1,-1.4
2019-02-26T00:00,20190226,11.1,7.6,3.6
2019-02-27T00:00,20190227,15.0,7.8,0.9
2019-02-28T00:00,20190228,13.0,9.7,5.9
2019-03-01T00:00,20190301,9.3,6.5,2.5
2019-03-02T00:00,20190302,6.5,3.8,2.4
2019-03-03T00:00,20190303,11.9,9.6,5.9
2019-03-04T00:00,20190304,17.0,10.4,4.8
2019-03-05T00:00,20190305,7.3,5.2,3.2
2019-03-06T00:00,20190306,12.1,7.1,1.2
2019-03-07T00:00,20190307,14.7,10.0,7.5
2019-03-08T00:00,20190308,9.2,7.3,4.6
2019-03-09T00:00,20190309,11.4,7.8,5.1
2019-03-10T00:00,20190310,10.0,6.4,1.3
2019-03-11T00:00,20190311,5.8,3.0,0.4
2019-03-12T00:00,20190312,8.3,4.5,1.0
2019-03-13T00:00,20190313,9.3,6.8,4.1
2019-03-14T00:00,20190314,8.4,5.8,3.7
2019-03-15T00:00,20190315,10.9,7.5,5.2
2019-03-16T00:00,20190316,10.4,7.2,4.5
2019-03-17T00:00,20190317,16.2,9.0,4.2
2019-03-18T00:00,20190318,8.7,5.1,2.9
2019-03-19T00:00,20190319,7.6,4.2,2.1
2019-03-20T00:00,20190320,10.7,6.0,0.4
2019-03-21T00:00,20190321,14.7,9.2,3.4
2019-03-22T00:00,20190322,17.7,10.7,3.7
2019-03-23T00:00,20190323,18.9,11.4,5.0
2019-03-24T00:00,20190324,10.0,7.7,4.7
2019-03-25T00:00,20190325,8.5,3.9,1.3
2019-03-26T00:00,20190326,6.6,4.2,1.3
2019-03-27T00:00,20190327,8.4,6.1,3.5
2019-03-28T00:00,20190328,8.7,7.5,6.2
2019-03-29T00:00,20190329,13.3,9.3,6.1
2019-03-30T00:00,20190330,17.3,10.4,2.6
2019-03-31T00:00,20190331,11.4,8.2,2.1
2019-04-01T00:00,20190401,10.9,5.8,0.1
2019-04-02T00:00,20190402,16.1,9.8,2.0
2019-04-03T00:00,20190403,19.1,14.0,9.7
2019-04-04T00:00,20190404,19.9,14.5,8.2
2019-04-05T00:00,20190405,18.0,12.3,7.4
2019-04-06T00:00,20190406,20.5,13.7,7.9
2019-04-07T00:00,20190407,17.9,12.1,4.6
2019-04-08T00:00,20190408,18.9,13.1,5.5
2019-04-09T00:00,20190409,13.4,7.8,1.7
2019-04-10T00:00,20190410,10.0,4.8,0.3
2019-04-11T00:00,20190411,6.8,2.9,-1.3
2019-04-12T00:00,20190412,3.5,2.2,1.2
2019-04-13T00:00,20190413,6.9,3.7,1.0
2019-04-14T00:00,20190414,10.5,5.2,1.0
2019-04-15T00:00,20190415,13.8,7.5,1.1
2019-04-16T00:00,20190416,15.6,9.3,1.9
2019-04-17T00:00,20190417,17.6,11.1,1.2
2019-04-18T00:00,20190418,19.8,13.8,3.2
2019-04-19T00:00,20190419,21.8,15.5,7.1
2019-04-20T00:00,20190420,22.3,15.0,5.1
2019-04-21T00:00,20190421,20.7,14.6,5.9
2019-04-22T00:00,20190422,16.8,12.2,5.8
2019-04-23T00:00,20190423,18.9,12.8,7.8
2019-04-24T00:00,20190424,21.4,15.9,11.2
